,1,2,3,4,5,6,7,8,9,10
"m[srn_tk,1]",0.0,0.0,0,0,0,0,0,0,0,0
"m[srn_tk,2]",0.0,0.0,0,0,0,0,0,0,0,0
"m[srn_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"m[srn_tk,4]",0.0,0.0,0,0,0,0,0,0,0,0
"m[srn_tk,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_sp,1]",6591.0,6591.0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_sp,2]",6591.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_sp,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_sp,4]",6591.0,6591.0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_sp,5]",6591.0,6591.0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,1]",3791.0,3791.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,2]",3791.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,4]",3791.0,3791.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,5]",3791.0,3791.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,fo_tk,1]",2800.0,2800.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,fo_tk,2]",2800.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,fo_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,fo_tk,4]",2800.0,2800.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,fo_tk,5]",2800.0,2800.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_tk,ccfo_sp,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_tk,ccfo_sp,2]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_tk,ccfo_sp,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_tk,ccfo_sp,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_tk,ccfo_sp,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_sp,1]",20640.0,20640.0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_sp,2]",20640.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_sp,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_sp,4]",20640.0,20640.0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_sp,5]",20640.0,20640.0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,pg_tk,1]",11931.836327609,11931.836327609,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,pg_tk,2]",11931.836327609,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,pg_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,pg_tk,4]",11931.836327609,11931.836327609,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,pg_tk,5]",11931.836327609,11931.836327609,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,rg_tk,1]",8708.16367239096,8708.16367239096,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,rg_tk,2]",8708.16367239096,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,rg_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,rg_tk,4]",8708.16367239096,8708.16367239096,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,rg_tk,5]",8708.16367239096,8708.16367239096,0,0,0,0,0,0,0,0
"x[ccg,ccg_tk,ccg_sp,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_tk,ccg_sp,2]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_tk,ccg_sp,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_tk,ccg_sp,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[ccg,ccg_tk,ccg_sp,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[crude,crude_source,ad,1]",100000.0,100000.0,0,0,0,0,0,0,0,0
"x[crude,crude_source,ad,2]",100000.0,80015.4722284587,0,0,0,0,0,0,0,0
"x[crude,crude_source,ad,3]",80015.4722284587,80015.4722284587,0,0,0,0,0,0,0,0
"x[crude,crude_source,ad,4]",100000.0,100000.0,0,0,0,0,0,0,0,0
"x[crude,crude_source,ad,5]",100000.0,100000.0,0,0,0,0,0,0,0,0
"x[df_prod,df_tk,df_out,1]",12491.0,12491.0,0,0,0,0,0,0,0,0
"x[df_prod,df_tk,df_out,2]",12491.0,10000.0,0,0,0,0,0,0,0,0
"x[df_prod,df_tk,df_out,3]",10000.0,10000.0,0,0,0,0,0,0,0,0
"x[df_prod,df_tk,df_out,4]",12491.0,12491.0,0,0,0,0,0,0,0,0
"x[df_prod,df_tk,df_out,5]",12491.0,12491.0,0,0,0,0,0,0,0,0
"x[fg,ad,fg_sink,1]",3542000.0,3542000.0,0,0,0,0,0,0,0,0
"x[fg,ad,fg_sink,2]",3542000.0,2834148.02633201,0,0,0,0,0,0,0,0
"x[fg,ad,fg_sink,3]",2834148.02633201,2834148.02633201,0,0,0,0,0,0,0,0
"x[fg,ad,fg_sink,4]",3542000.0,3542000.0,0,0,0,0,0,0,0,0
"x[fg,ad,fg_sink,5]",3542000.0,3542000.0,0,0,0,0,0,0,0,0
"x[fg,cc,fg_sink,1]",11592000.0,11592000.0,0,0,0,0,0,0,0,0
"x[fg,cc,fg_sink,2]",11592000.0,0.0,0,0,0,0,0,0,0,0
"x[fg,cc,fg_sink,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[fg,cc,fg_sink,4]",11592000.0,11592000.0,0,0,0,0,0,0,0,0
"x[fg,cc,fg_sink,5]",11592000.0,11592000.0,0,0,0,0,0,0,0,0
"x[fg,rf,fg_sink,1]",3391197.08482913,3391197.08482913,0,0,0,0,0,0,0,0
"x[fg,rf,fg_sink,2]",3391197.08482913,2636224.89123531,0,0,0,0,0,0,0,0
"x[fg,rf,fg_sink,3]",2636224.89123531,2636224.89123531,0,0,0,0,0,0,0,0
"x[fg,rf,fg_sink,4]",3391197.08482913,3391197.08482913,0,0,0,0,0,0,0,0
"x[fg,rf,fg_sink,5]",3391197.08482913,3391197.08482913,0,0,0,0,0,0,0,0
"x[fo_prod,fo_tk,fo_out,1]",10000.0,10000.0,0,0,0,0,0,0,0,0
"x[fo_prod,fo_tk,fo_out,2]",10000.0,29079.3956953595,0,0,0,0,0,0,0,0
"x[fo_prod,fo_tk,fo_out,3]",29079.3956953595,29079.3956953595,0,0,0,0,0,0,0,0
"x[fo_prod,fo_tk,fo_out,4]",10000.0,10000.0,0,0,0,0,0,0,0,0
"x[fo_prod,fo_tk,fo_out,5]",10000.0,10000.0,0,0,0,0,0,0,0,0
"x[pg_prod,pg_tk,pg_out,1]",47381.4139357749,47381.4139357749,0,0,0,0,0,0,0,0
"x[pg_prod,pg_tk,pg_out,2]",47381.4139357749,10000.0,0,0,0,0,0,0,0,0
"x[pg_prod,pg_tk,pg_out,3]",10000.0,10000.0,0,0,0,0,0,0,0,0
"x[pg_prod,pg_tk,pg_out,4]",47381.4139357749,47381.4139357749,0,0,0,0,0,0,0,0
"x[pg_prod,pg_tk,pg_out,5]",47381.4139357749,47381.4139357749,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_sp,1]",19830.0623485913,19830.0623485913,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_sp,2]",19830.0623485913,15415.3541214012,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_sp,3]",15415.3541214012,15415.3541214012,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_sp,4]",19830.0623485913,19830.0623485913,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_sp,5]",19830.0623485913,19830.0623485913,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rf,rfg_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,pg_tk,1]",19830.0623485913,19830.0623485913,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,pg_tk,2]",19830.0623485913,5686.27450980392,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,pg_tk,3]",5686.27450980392,5686.27450980392,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,pg_tk,4]",19830.0623485913,19830.0623485913,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,pg_tk,5]",19830.0623485913,19830.0623485913,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,rg_tk,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,rg_tk,2]",0.0,9729.07961159726,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,rg_tk,3]",9729.07961159726,9729.07961159726,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,rg_tk,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rfg,rfg_sp,rg_tk,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rfg,rfg_tk,rfg_sp,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rfg,rfg_tk,rfg_sp,2]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rfg,rfg_tk,rfg_sp,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rfg,rfg_tk,rfg_sp,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rfg,rfg_tk,rfg_sp,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[rg_prod,rg_tk,rg_out,1]",22420.0467440758,22420.0467440758,0,0,0,0,0,0,0,0
"x[rg_prod,rg_tk,rg_out,2]",22420.0467440758,27019.531623085,0,0,0,0,0,0,0,0
"x[rg_prod,rg_tk,rg_out,3]",27019.531623085,27019.531623085,0,0,0,0,0,0,0,0
"x[rg_prod,rg_tk,rg_out,4]",22420.0467440758,22420.0467440758,0,0,0,0,0,0,0,0
"x[rg_prod,rg_tk,rg_out,5]",22420.0467440758,22420.0467440758,0,0,0,0,0,0,0,0
"x[srds,ad,srds_sp,1]",8700.0,8700.0,0,0,0,0,0,0,0,0
"x[srds,ad,srds_sp,2]",8700.0,6961.34608387591,0,0,0,0,0,0,0,0
"x[srds,ad,srds_sp,3]",6961.34608387591,6961.34608387591,0,0,0,0,0,0,0,0
"x[srds,ad,srds_sp,4]",8700.0,8700.0,0,0,0,0,0,0,0,0
"x[srds,ad,srds_sp,5]",8700.0,8700.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,cc,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,cc,2]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,cc,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,cc,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,cc,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,df_tk,1]",8700.0,8700.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,df_tk,2]",8700.0,6961.34608387591,0,0,0,0,0,0,0,0
"x[srds,srds_sp,df_tk,3]",6961.34608387591,6961.34608387591,0,0,0,0,0,0,0,0
"x[srds,srds_sp,df_tk,4]",8700.0,8700.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,df_tk,5]",8700.0,8700.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,fo_tk,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,fo_tk,2]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,fo_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,fo_tk,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srds,srds_sp,fo_tk,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srfo,ad,srfo_sp,1]",37200.0,37200.0,0,0,0,0,0,0,0,0
"x[srfo,ad,srfo_sp,2]",37200.0,29765.7556689866,0,0,0,0,0,0,0,0
"x[srfo,ad,srfo_sp,3]",29765.7556689866,29765.7556689866,0,0,0,0,0,0,0,0
"x[srfo,ad,srfo_sp,4]",37200.0,37200.0,0,0,0,0,0,0,0,0
"x[srfo,ad,srfo_sp,5]",37200.0,37200.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,cc,1]",30000.0,30000.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,cc,2]",30000.0,0.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,cc,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,cc,4]",30000.0,30000.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,cc,5]",30000.0,30000.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,df_tk,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,df_tk,2]",0.0,686.359973627191,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,df_tk,3]",686.359973627191,686.359973627191,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,df_tk,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,df_tk,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,fo_tk,1]",7199.99999999997,7199.99999999997,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,fo_tk,2]",7199.99999999997,29079.3956953594,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,fo_tk,3]",29079.3956953594,29079.3956953594,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,fo_tk,4]",7199.99999999997,7199.99999999997,0,0,0,0,0,0,0,0
"x[srfo,srfo_sp,fo_tk,5]",7199.99999999997,7199.99999999997,0,0,0,0,0,0,0,0
"x[srg,ad,srg_sp,1]",27000.0,27000.0,0,0,0,0,0,0,0,0
"x[srg,ad,srg_sp,2]",27000.0,21604.1775016839,0,0,0,0,0,0,0,0
"x[srg,ad,srg_sp,3]",21604.1775016839,21604.1775016839,0,0,0,0,0,0,0,0
"x[srg,ad,srg_sp,4]",27000.0,27000.0,0,0,0,0,0,0,0,0
"x[srg,ad,srg_sp,5]",27000.0,27000.0,0,0,0,0,0,0,0,0
"x[srg,srg_sp,pg_tk,1]",15619.5152595746,15619.5152595746,0,0,0,0,0,0,0,0
"x[srg,srg_sp,pg_tk,2]",15619.5152595746,4313.72549019608,0,0,0,0,0,0,0,0
"x[srg,srg_sp,pg_tk,3]",4313.72549019608,4313.72549019608,0,0,0,0,0,0,0,0
"x[srg,srg_sp,pg_tk,4]",15619.5152595746,15619.5152595746,0,0,0,0,0,0,0,0
"x[srg,srg_sp,pg_tk,5]",15619.5152595746,15619.5152595746,0,0,0,0,0,0,0,0
"x[srg,srg_sp,rg_tk,1]",11380.4847404254,11380.4847404254,0,0,0,0,0,0,0,0
"x[srg,srg_sp,rg_tk,2]",11380.4847404254,17290.4520114878,0,0,0,0,0,0,0,0
"x[srg,srg_sp,rg_tk,3]",17290.4520114878,17290.4520114878,0,0,0,0,0,0,0,0
"x[srg,srg_sp,rg_tk,4]",11380.4847404254,11380.4847404254,0,0,0,0,0,0,0,0
"x[srg,srg_sp,rg_tk,5]",11380.4847404254,11380.4847404254,0,0,0,0,0,0,0,0
"x[srn,ad,srn_sp,1]",23700.0,23700.0,0,0,0,0,0,0,0,0
"x[srn,ad,srn_sp,2]",23700.0,18963.6669181447,0,0,0,0,0,0,0,0
"x[srn,ad,srn_sp,3]",18963.6669181447,18963.6669181447,0,0,0,0,0,0,0,0
"x[srn,ad,srn_sp,4]",23700.0,23700.0,0,0,0,0,0,0,0,0
"x[srn,ad,srn_sp,5]",23700.0,23700.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,df_tk,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,df_tk,2]",0.0,2352.2939424969,0,0,0,0,0,0,0,0
"x[srn,srn_sp,df_tk,3]",2352.2939424969,2352.2939424969,0,0,0,0,0,0,0,0
"x[srn,srn_sp,df_tk,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,df_tk,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,pg_tk,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,pg_tk,2]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,pg_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,pg_tk,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,pg_tk,5]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rf,1]",21368.6016687406,21368.6016687406,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rf,2]",21368.6016687406,16611.3729756478,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rf,3]",16611.3729756478,16611.3729756478,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rf,4]",21368.6016687406,21368.6016687406,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rf,5]",21368.6016687406,21368.6016687406,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rg_tk,1]",2331.39833125937,2331.39833125937,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rg_tk,2]",2331.39833125937,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rg_tk,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rg_tk,4]",2331.39833125937,2331.39833125937,0,0,0,0,0,0,0,0
"x[srn,srn_sp,rg_tk,5]",2331.39833125937,2331.39833125937,0,0,0,0,0,0,0,0
"x[srn,srn_sp,srn_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,srn_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,srn_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,srn_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[srn,srn_sp,srn_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[srn,srn_tk,rf,1]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_tk,rf,2]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_tk,rf,3]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_tk,rf,4]",0.0,0.0,0,0,0,0,0,0,0,0
"x[srn,srn_tk,rf,5]",0.0,0.0,0,0,0,0,0,0,0,0
