,1,2,3,4,5,6,7,8,9,10
"m[ccg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[rfg_tk,1]",0.0,15359.6685597042,0.0,8384.74173668994,0.0,13479.4034324761,0.0,0,4192.37086834499,0.0
"m[rfg_tk,2]",9287.03256413123,6072.63599557301,4192.37086834496,4192.37086834497,4192.37086834503,4192.37086834496,9287.03256413115,0,0.0,13479.4034324759
"m[rfg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9287.03256413143,9287.03256413114
"m[rfg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[rfg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"m[srn_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,cc,ccfo_sp,1]",6591.0,6591.0,6591.0,6591.0,0.0,6591.0,6591.0,0,6591.00000000004,6591.00000000001
"x[ccfo,cc,ccfo_sp,2]",6591.0,0.0,6591.0,6591.0,6591.00000000001,0.0,6591.0,0,6591.0,6591.00000000002
"x[ccfo,cc,ccfo_sp,3]",0.0,0.0,6591.0,6591.0,6591.0,6591.0,0.0,0,6591.0,6591.00000000004
"x[ccfo,cc,ccfo_sp,4]",6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,0,0.0,0.0
"x[ccfo,cc,ccfo_sp,5]",6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,0,6591.0,6591.0
"x[ccfo,cc,ccfo_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,cc,ccfo_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[ccfo,ccfo_sp,df_tk,1]",3791.00000000002,3791.00000000002,3791.0,3791.0,0.0,3791.00000000009,3791.0,0,3790.99999999998,3791.00000000014
"x[ccfo,ccfo_sp,df_tk,2]",3791.00000000005,0.0,3791.0,6591.0,3790.99999999994,0.0,3791.0,0,6591.0,3791.00000000017
"x[ccfo,ccfo_sp,df_tk,3]",0.0,0.0,3791.0,0.0,6591.0,6591.0,0.0,0,3790.99999999996,3791.00000000003
"x[ccfo,ccfo_sp,df_tk,4]",3790.99999999999,3791.00000000001,3791.0,3791.0,3790.99999999999,3790.99999999999,3791.0,0,0.0,0.0
"x[ccfo,ccfo_sp,df_tk,5]",3790.99999999999,3790.99999999999,3791.0,3791.0,3790.99999999999,3790.99999999999,3791.0,0,3790.99999999999,3790.99999999999
"x[ccfo,ccfo_sp,fo_tk,1]",2799.99999999998,2799.99999999998,2800.0,2800.0,0.0,2799.99999999991,2800.0,0,2800.00000000006,2799.99999999987
"x[ccfo,ccfo_sp,fo_tk,2]",2799.99999999996,0.0,2800.0,0.0,2800.00000000007,0.0,2800.0,0,0.0,2799.99999999984
"x[ccfo,ccfo_sp,fo_tk,3]",0.0,0.0,2800.0,6591.0,0.0,0.0,0.0,0,2800.00000000004,2800.00000000002
"x[ccfo,ccfo_sp,fo_tk,4]",2800.0,2799.99999999998,2800.0,2800.0,2800.00000000001,2800.00000000001,2800.0,0,0.0,0.0
"x[ccfo,ccfo_sp,fo_tk,5]",2800.00000000001,2800.00000000001,2800.0,2800.0,2800.00000000001,2800.00000000001,2800.0,0,2800.00000000001,2800.00000000001
"x[ccfo,ccfo_tk,ccfo_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccfo,ccfo_tk,ccfo_sp,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccg,cc,ccg_sp,1]",20640.0,20640.0,20640.0,20640.0,0.0,20640.0,20640.0,0,20640.0000000001,20640.0
"x[ccg,cc,ccg_sp,2]",20640.0,0.0,20640.0,20640.0,20640.0,0.0,20640.0,0,20640.0,20640.0000000001
"x[ccg,cc,ccg_sp,3]",0.0,0.0,20640.0,20640.0,20640.0,20640.0,0.0,0,20640.0,20640.0000000001
"x[ccg,cc,ccg_sp,4]",20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,0,0.0,0.0
"x[ccg,cc,ccg_sp,5]",20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,20640.0,0,20640.0,20640.0
"x[ccg,cc,ccg_tk,1]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,2]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,3]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,4]",0,0,0,0,0,0,0,0,0,0
"x[ccg,cc,ccg_tk,5]",0,0,0,0,0,0,0,0,0,0
"x[ccg,ccg_sp,pg_tk,1]",11931.8363276089,0.0,11931.8363276091,5987.79790517093,0.0,2212.401254149,11931.8363276091,0,8959.81711638997,11931.836327609
"x[ccg,ccg_sp,pg_tk,2]",5348.15371397828,0.0,8959.81711639002,2506.219924816,8959.8171163899,0.0,5348.15371397825,0,2506.2199248159,2212.40125414991
"x[ccg,ccg_sp,pg_tk,3]",0.0,0.0,2506.21992481602,2506.219924816,2506.21992481587,2506.21992481598,0.0,0,5348.15371397801,2506.21992481616
"x[ccg,ccg_sp,pg_tk,4]",11931.8363276091,11931.836327609,11931.8363276091,11931.8363276091,11931.836327609,11931.836327609,11931.8363276091,0,0.0,0.0
"x[ccg,ccg_sp,pg_tk,5]",11931.8363276092,11931.8363276092,11931.8363276091,11931.8363276091,11931.8363276092,11931.8363276092,11931.8363276091,0,11931.8363276092,11931.8363276092
"x[ccg,ccg_sp,rg_tk,1]",8708.1636723911,20640.0,8708.1636723909,14652.2020948291,0.0,18427.598745851,8708.16367239089,0,11680.1828836101,8708.16367239103
"x[ccg,ccg_sp,rg_tk,2]",15291.8462860217,0.0,11680.18288361,18133.780075184,11680.1828836101,0.0,15291.8462860217,0,18133.7800751841,18427.5987458501
"x[ccg,ccg_sp,rg_tk,3]",0.0,0.0,18133.780075184,18133.780075184,18133.7800751841,18133.780075184,0.0,0,15291.846286022,18133.780075184
"x[ccg,ccg_sp,rg_tk,4]",8708.16367239089,8708.16367239094,8708.16367239089,8708.16367239089,8708.16367239097,8708.16367239097,8708.1636723909,0,0.0,0.0
"x[ccg,ccg_sp,rg_tk,5]",8708.16367239084,8708.16367239084,8708.16367239089,8708.1636723909,8708.16367239084,8708.16367239084,8708.1636723909,0,8708.16367239084,8708.16367239084
"x[ccg,ccg_tk,ccg_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[ccg,ccg_tk,ccg_sp,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[crude,crude_source,ad,1]",100000.0,100000.0,100000.0,100000.0,80015.4722284588,100000.0,100000.0,0,100000.0,100000.0
"x[crude,crude_source,ad,2]",100000.0,39677.6571698843,100000.0,100000.0,100000.0,39677.6571698848,100000.0,0,100000.0,100000.0
"x[crude,crude_source,ad,3]",39677.6571698847,38343.8635662882,100000.0,100000.0,100000.0,100000.0,39677.6571698846,0,100000.0,100000.0
"x[crude,crude_source,ad,4]",100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0,39677.6571698845,39677.6571698847
"x[crude,crude_source,ad,5]",100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,0,100000.0,100000.0
"x[df_prod,df_tk,df_out,1]",12491.0,12491.0,12491.0,12491.0,10000.0,12491.0000000001,12491.0,0,12491.0,12491.0000000001
"x[df_prod,df_tk,df_out,2]",12491.0,16919.7929440252,12491.0,31336.1228758197,12491.0,16919.7929440254,12491.0,0,31336.1228758197,12491.0000000002
"x[df_prod,df_tk,df_out,3]",16919.7929440254,10919.5859359799,31336.1228758198,31336.1228758197,31336.1228758198,31336.1228758197,16919.7929440254,0,12490.9999999999,31336.12287582
"x[df_prod,df_tk,df_out,4]",12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,0,16919.7929440253,16919.7929440254
"x[df_prod,df_tk,df_out,5]",12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,12491.0,0,12491.0,12491.0
"x[fg,ad,fg_sink,1]",3542000.0,3542000.0,3542000.0,3542000.0,2834148.02633201,3542000.0,3542000.0,0,3542000.0,3542000.0
"x[fg,ad,fg_sink,2]",3542000.0,1405382.6169573,3542000.0,3542000.0,3542000.0,1405382.61695732,3542000.0,0,3542000.0,3542000.0
"x[fg,ad,fg_sink,3]",1405382.61695731,1358139.64751793,3542000.0,3542000.0,3542000.0,3542000.0,1405382.61695731,0,3542000.0,3542000.0
"x[fg,ad,fg_sink,4]",3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,0,1405382.61695731,1405382.61695732
"x[fg,ad,fg_sink,5]",3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,3542000.0,0,3542000.0,3542000.0
"x[fg,cc,fg_sink,1]",11592000.0,11592000.0,11592000.0,11592000.0,0.0,11592000.0,11592000.0,0,11592000.0000001,11592000.0
"x[fg,cc,fg_sink,2]",11592000.0,0.0,11592000.0,11592000.0,11592000.0,0.0,11592000.0,0,11592000.0,11592000.0
"x[fg,cc,fg_sink,3]",0.0,0.0,11592000.0,11592000.0,11592000.0,11592000.0,0.0,0,11592000.0,11592000.0000001
"x[fg,cc,fg_sink,4]",11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,0,0.0,0.0
"x[fg,cc,fg_sink,5]",11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,11592000.0,0,11592000.0,11592000.0
"x[fg,rf,fg_sink,1]",3391197.08482913,3761190.0,3391197.08482914,3138646.46835666,2636224.89123531,3052052.94875793,3391197.08482914,0,3264921.7765929,3391197.08482916
"x[fg,rf,fg_sink,2]",3111469.2323888,0.0,3264921.77659291,0.0,3264921.77659289,0.0,3111469.23238879,0,0.0,3052052.94875779
"x[fg,rf,fg_sink,3]",0.0,365721.297475909,0.0,0.0,0.0,0.0,0.0,0,3111469.23238877,0.0
"x[fg,rf,fg_sink,4]",3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482913,3391197.08482913,3391197.08482913,3391197.08482914,0,0.0,0.0
"x[fg,rf,fg_sink,5]",3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,3391197.08482914,0,3391197.08482914,3391197.08482914
"x[fo_prod,fo_tk,fo_out,1]",10000.0,10000.0,10000.0,10000.0,29079.3956953595,10000.0,10000.0,0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,2]",10000.0,10695.8564462143,10000.0,10000.0,10000.0,10695.8564462144,10000.0,0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,3]",10695.8564462143,12027.2995587787,10000.0,10000.0,10000.0,10000.0,10695.8564462143,0,10000.0,10000.0
"x[fo_prod,fo_tk,fo_out,4]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,10695.8564462142,10695.8564462144
"x[fo_prod,fo_tk,fo_out,5]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,1]",47381.4139357747,10000.0,47381.413935775,23807.7237680455,10000.0,10000.0,47381.413935775,0,35594.5688519101,47381.413935775
"x[pg_prod,pg_tk,pg_out,2]",21270.9343146261,10000.0,35594.5688519104,10000.0,35594.56885191,10000.0,21270.9343146257,0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,3]",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,21270.9343146249,10000.0
"x[pg_prod,pg_tk,pg_out,4]",47381.4139357751,47381.4139357749,47381.413935775,47381.413935775,47381.4139357748,47381.4139357748,47381.413935775,0,10000.0,10000.0
"x[pg_prod,pg_tk,pg_out,5]",47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,47381.413935775,0,47381.413935775,47381.413935775
"x[rfg,rf,rfg_sp,1]",19830.0623485913,6633.93144029581,19830.0623485913,9968.52809717889,15415.3541214012,4367.50984066412,19830.0623485913,0,14899.295222885,19830.0623485914
"x[rfg,rf,rfg_sp,2]",8907.31808272971,-7.95305174555496e-12,14899.2952228851,0.0,14899.295222885,-4.78219613438427e-12,8907.31808272958,0,0.0,4367.50984066352
"x[rfg,rf,rfg_sp,3]",-6.82381044944596e-11,2138.55931983392,0.0,0.0,0.0,0.0,0.0,0,8907.3180827292,0.0
"x[rfg,rf,rfg_sp,4]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,1.30140846745445e-11,1.06114015054752e-11
"x[rfg,rf,rfg_sp,5]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,19830.0623485913,19830.0623485913
"x[rfg,rf,rfg_tk,1]",0.0,15359.6685597042,0.0,8384.74173668994,0.0,13479.4034324761,0.0,0,4192.37086834499,0.0
"x[rfg,rf,rfg_tk,2]",9287.03256413107,0.0,4192.37086834496,0.0,4192.37086834503,0.0,9287.03256413115,0,0.0,13479.4034324759
"x[rfg,rf,rfg_tk,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9287.03256413143,0.0
"x[rfg,rf,rfg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rf,rfg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_sp,pg_tk,1]",19830.0623485913,5686.27450980391,19830.0623485913,9968.52809717889,5686.27450980393,4367.50984066413,19830.0623485913,0,14899.295222885,19830.0623485914
"x[rfg,rfg_sp,pg_tk,2]",8907.31808272969,5686.27450980389,14899.2952228851,4192.37086834497,14899.295222885,5686.27450980392,8907.31808272958,0,4192.37086834499,4367.50984066362
"x[rfg,rfg_sp,pg_tk,3]",5686.27450980385,5686.27450980377,4192.37086834496,4192.37086834497,4192.37086834499,4192.37086834498,5686.27450980392,0,8907.31808272921,4192.37086834484
"x[rfg,rfg_sp,pg_tk,4]",19830.0623485914,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,5686.27450980394,5686.27450980391
"x[rfg,rfg_sp,pg_tk,5]",19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,19830.0623485913,0,19830.0623485913,19830.0623485913
"x[rfg,rfg_sp,rg_tk,1]",0.0,947.656930491895,0.0,0.0,9729.07961159727,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_sp,rg_tk,2]",0.0,3600.75805432724,0.0,0.0,0.0,3600.75805432724,0.0,0,0.0,0.0
"x[rfg,rfg_sp,rg_tk,3]",3600.75805432724,2524.92080560317,0.0,0.0,0.0,0.0,3600.75805432723,0,0.0,0.0
"x[rfg,rfg_sp,rg_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3600.75805432751,3600.75805432718
"x[rfg,rfg_sp,rg_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[rfg,rfg_tk,rfg_sp,2]",0.0,9287.03256413113,0.0,4192.37086834497,0.0,9287.03256413117,0.0,0,4192.37086834499,0.0
"x[rfg,rfg_tk,rfg_sp,3]",9287.03256413116,6072.63599557301,4192.37086834496,4192.37086834497,4192.37086834503,4192.37086834496,9287.03256413115,0,0.0,4192.37086834472
"x[rfg,rfg_tk,rfg_sp,4]",6.72861032992044e-11,4.15590638024498e-11,0.0,0.0,0.0,0.0,0.0,0,9287.03256413143,9287.03256413108
"x[rfg,rfg_tk,rfg_sp,5]",-7.67218994279265e-11,-7.67218994279265e-11,2.64558273889402e-12,0.0,-7.67218994279265e-11,-7.67218994279265e-11,0.0,0,-7.67218994279265e-11,-7.67218994279265e-11
"x[rg_prod,rg_tk,rg_out,1]",22420.0467440759,44273.9314402958,22420.0467440757,37723.5739047058,27019.5316230851,46475.9222618492,22420.0467440757,0,30071.810324391,22420.0467440759
"x[rg_prod,rg_tk,rg_out,2]",39370.4024676072,10000.0,30071.8103243906,46687.2479925252,30071.8103243909,10000.0,39370.4024676073,0,46687.2479925253,46475.9222618497
"x[rg_prod,rg_tk,rg_out,3]",10000.0,10000.0,46687.2479925252,46687.2479925252,46687.2479925254,46687.2479925252,10000.0,0,39370.4024676079,46687.2479925251
"x[rg_prod,rg_tk,rg_out,4]",22420.0467440756,22420.0467440758,22420.0467440757,22420.0467440757,22420.0467440758,22420.0467440758,22420.0467440757,0,10000.0,10000.0
"x[rg_prod,rg_tk,rg_out,5]",22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440757,22420.0467440756,0,22420.0467440757,22420.0467440757
"x[srds,ad,srds_sp,1]",8700.0,8700.0,8700.0,8700.0,6961.34608387592,8700.0,8700.0,0,8700.0,8700.0
"x[srds,ad,srds_sp,2]",8700.0,3451.95617377993,8700.0,8700.0,8700.0,3451.95617377998,8700.0,0,8700.0,8700.0
"x[srds,ad,srds_sp,3]",3451.95617377996,3335.91613026707,8700.0,8700.0,8700.0,8700.0,3451.95617377996,0,8700.0,8700.0
"x[srds,ad,srds_sp,4]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,3451.95617377995,3451.95617377997
"x[srds,ad,srds_sp,5]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,8700.0,8700.0
"x[srds,srds_sp,cc,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,cc,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,df_tk,1]",8700.0,8700.0,8700.0,8700.0,6961.34608387592,8700.0,8700.0,0,8700.0,8700.0
"x[srds,srds_sp,df_tk,2]",8700.0,3451.95617377993,8700.0,0.0,8700.0,3451.95617377998,8700.0,0,0.0,8700.0
"x[srds,srds_sp,df_tk,3]",3451.95617377997,3335.91613026707,8700.0,5291.0,0.0,0.0,3451.95617377996,0,8700.0,8700.00000000004
"x[srds,srds_sp,df_tk,4]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,3451.95617377995,3451.95617377997
"x[srds,srds_sp,df_tk,5]",8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,8700.0,0,8700.0,8700.0
"x[srds,srds_sp,fo_tk,1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,fo_tk,2]",0.0,0.0,0.0,8700.0,0.0,0.0,0.0,0,8699.99999999997,0.0
"x[srds,srds_sp,fo_tk,3]",0.0,0.0,0.0,3409.0,8700.00000000001,8699.99999999999,0.0,0,0.0,0.0
"x[srds,srds_sp,fo_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srds,srds_sp,fo_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srfo,ad,srfo_sp,1]",37200.0,37200.0,37200.0,37200.0,29765.7556689867,37200.0,37200.0,0,37200.0,37200.0
"x[srfo,ad,srfo_sp,2]",37200.0,14760.0884671969,37200.0,37200.0,37200.0,14760.0884671972,37200.0,0,37200.0,37200.0
"x[srfo,ad,srfo_sp,3]",14760.0884671971,14263.9172466592,37200.0,37200.0,37200.0,37200.0,14760.0884671971,0,37200.0,37200.0
"x[srfo,ad,srfo_sp,4]",37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,0,14760.088467197,14760.0884671971
"x[srfo,ad,srfo_sp,5]",37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,37200.0,0,37200.0,37200.0
"x[srfo,srfo_sp,cc,1]",30000.0,30000.0,30000.0,30000.0,0.0,30000.0,30000.0,0,30000.0000000002,30000.0
"x[srfo,srfo_sp,cc,2]",30000.0,0.0,30000.0,30000.0,30000.0000000001,0.0,30000.0,0,30000.0,30000.0000000001
"x[srfo,srfo_sp,cc,3]",0.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0,0,30000.0,30000.0000000002
"x[srfo,srfo_sp,cc,4]",30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,0,0.0,0.0
"x[srfo,srfo_sp,cc,5]",30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,0,30000.0,30000.0
"x[srfo,srfo_sp,df_tk,1]",0.0,0.0,0.0,0.0,686.359973627192,0.0,0.0,0,0.0,0.0
"x[srfo,srfo_sp,df_tk,2]",0.0,4064.23202098271,0.0,5900.0,0.0,4064.23202098276,0.0,0,5899.99999999993,0.0
"x[srfo,srfo_sp,df_tk,3]",4064.23202098275,2236.61768788055,0.0,7200.0,5900.0,5899.99999999992,4064.23202098275,0,0.0,0.0
"x[srfo,srfo_sp,df_tk,4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4064.23202098273,4064.23202098275
"x[srfo,srfo_sp,df_tk,5]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
"x[srfo,srfo_sp,fo_tk,1]",7200.00000000009,7200.00000000005,7200.0,7200.0,29079.3956953595,7200.0,7200.0,0,7199.99999999985,7200.00000000024
"x[srfo,srfo_sp,fo_tk,2]",7200.00000000009,10695.8564462142,7200.0,1300.0,7199.99999999989,10695.8564462144,7200.0,0,1300.00000000002,7200.00000000003
"x[srfo,srfo_sp,fo_tk,3]",10695.8564462143,12027.2995587786,7200.0,0.0,1300.00000000002,1300.00000000012,10695.8564462143,0,7199.99999999997,7199.99999999979
"x[srfo,srfo_sp,fo_tk,4]",7200.00000000004,7200.0,7200.0,7200.0,7199.99999999996,7199.99999999996,7200.0,0,10695.8564462143,10695.8564462144
"x[srfo,srfo_sp,fo_tk,5]",7199.9999999998,7199.9999999998,7200.0,7200.0,7199.9999999998,7199.9999999998,7200.0,0,7199.9999999998,7199.9999999998
"x[srg,ad,srg_sp,1]",27000.0,27000.0,27000.0,27000.0,21604.1775016839,27000.0,27000.0,0,27000.0,27000.0
"x[srg,ad,srg_sp,2]",27000.0,10712.9674358688,27000.0,27000.0,27000.0,10712.9674358689,27000.0,0,27000.0,27000.0
"x[srg,ad,srg_sp,3]",10712.9674358689,10352.8431628978,27000.0,27000.0,27000.0,27000.0,10712.9674358688,0,27000.0,27000.0
"x[srg,ad,srg_sp,4]",27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,0,10712.9674358688,10712.9674358689
"x[srg,ad,srg_sp,5]",27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,0,27000.0,27000.0
"x[srg,srg_sp,pg_tk,1]",15619.5152595745,4313.72549019608,15619.5152595746,7851.39776569571,4313.72549019609,3420.08890518688,15619.5152595746,0,11735.4565126351,15619.5152595746
"x[srg,srg_sp,pg_tk,2]",7015.46251791805,4313.72549019606,11735.4565126352,3301.40920683903,11735.4565126351,4313.72549019609,7015.46251791792,0,3301.40920683898,3420.08890518654
"x[srg,srg_sp,pg_tk,3]",4313.72549019605,4313.72549019596,3301.40920683902,3301.40920683903,3301.40920683899,3301.40920683904,4313.72549019608,0,7015.46251791767,3301.40920683896
"x[srg,srg_sp,pg_tk,4]",15619.5152595747,15619.5152595746,15619.5152595746,15619.5152595746,15619.5152595745,15619.5152595745,15619.5152595746,0,4313.7254901961,4313.72549019608
"x[srg,srg_sp,pg_tk,5]",15619.5152595745,15619.5152595745,15619.5152595746,15619.5152595746,15619.5152595745,15619.5152595745,15619.5152595746,0,15619.5152595745,15619.5152595745
